business_id,positive_photos,negative_photos
r4KXghbUeo7mugAzinG9bA,1,1
r80qDv4gFhnixb2GRUmKeQ,1,0
koG71Tmokay8IBV580qanA,0,1
ABlNn6tyCTfjiKteYnp53g,3,1
IVzWDDRFg_VYIdUX1iRU6Q,0,1
UKYB8n3U-hkvd5-UoqUPpQ,2,0
5Da9dUZUaqR3NiTE07-9Kg,1,1
uRybQLCYWkC6N19MhaHf_w,22,15
bcTwvbD5wfMSgSO-YczLYw,1,6
D4mjIxNRmC7ZTlLFVxSyuQ,3,3
9BBWtaSvsootDkKTVBgv_A,1,0
kDu6EvknXAygJf1KSfwhUA,2,2
9UX9_Vec2gxrrHvBjdzXgQ,2,2
-tyCz-XsYTKfTWAVT2HW1g,1,1
B41kSVjdFOwOrZTuJaTF7g,5,5
kAaxyoKz_eok51-3uzUgXw,2,3
9jPb9kD6UBk4aVEgaizaoQ,0,1
OQzCZQl9BLU6d1HBxbCHCQ,1,5
5qK-Tjo3jJLHOSgvtMcmSg,13,9
4YPytg3JVO-vlzx4tBFHbA,0,1
hI_WID6sP7EOgPeFFJPPwQ,2,0
r6CaBBT6oW6laBgkrWbZFQ,0,2
nQxYkbV4P2h2HqJB0nfpxw,0,1
Geg9W1SFhY9GWz8up0Cpmw,0,1
yGMCl0vYigshkXiZFIDTNw,7,2
8w_PzYVk6cR37lpR-SWMog,34,5
XdcRr8R5H8psvf-QxtuLMg,1,2
LR_99E7tVUfxqemvcGkDzw,2,2
9HQVSY9-ZnrgTUF72I-4PQ,13,9
FSr36oNo_aT3v3W5MvwlJQ,2,0
0C1ME-oi2GtsHr8xsV9fsA,3,4
MTDLV4bSPSWAbaJIgvcXpA,1,0
RfYIqXMD1CZ6W3oNexzFMA,0,1
X8afgZvsbep5QUosmDy50Q,0,1
fvWMTH2uMQXIvWSFf5wi4A,1,0
l0Ha_6cUewXN9OAK0Xdk_Q,10,0
dYRBbmjpzHd9jtZSuiFASA,0,1
UC2dfjZg8mrRh10maovQfw,20,9
a192hdM0_UVCYLwPJv1Qwg,11,8
GkY6UWWn0Fz2ehcuBp66pg,7,0
bJ44rSxMNTAAF_WGI_jDEw,4,5
DXJs8pMKT08CRx_imnnFjA,1,0
yquZns3fydnxOVLk9yIQ8A,3,2
JWWTsnMnNVFXVEJhghOa2A,0,2
uXIuRu-BANuzBkzKtu3XnA,0,1
EUKmcJ2nV6AvJPCxJyVeIw,8,0
Jur1iiejUFw_YCkfDfy1gQ,57,10
jIg5HBaYi-xPzYiZabVYsQ,1,3
eajXb034hm_9M6OgN47LKA,0,1
hIgGkG1JnHX4xmVuOgegDw,7,2
5AmxMoA1r1pPRSY8W4ML_g,14,4
0EcCWB9_VxTOoAh_1Wr_RQ,10,3
n-zHx5VI-LiturmyjDqFeQ,1,1
IJWmlCjfOuvp0qjtr0dzxA,1,0
360zPyMTwLAax9Bq0PHdMA,4,0
hAoYfMzVhIKu-k-w-ExnWA,3,1
tqVpJ8DaqWf4CG8CIskHfg,1,0
bN0ybSLahh632YNgXXrp6w,2,0
5Mxg20QE52Bf4KwsewjsNA,0,3
TAwgNWX-Xv7xnTHeRqPReQ,2,4
eoJfl5vG7X87QhcKb0nt5Q,4,20
kpjH-yKe3zsgbO7YMQ65_g,12,1
0PlZmy62LZmy5mA2BE6znw,0,1
35SEr0cPTuoBJ1DYQ686pA,31,26
Hy_UuNOaOgpoBDo-d-kcbw,1,0
9_OPjioLbD9Q_zAeHfv6kw,10,19
5qG4UHurI1yEozwn25WAFw,2,5
WoFTWkoOrciT0TEvRJcSTQ,1,1
9DHE9JieR80pYkpyr19iZQ,7,5
gm6GoQXeBgaWdMxT9CJ8rg,1,2
EC_ira45x9ayj1p_S-emEQ,3,1
7PvfrkFN6Z-nFxYVi0ZIKA,1,0
kzuTN7d_1dKK55fKYtCY3Q,0,3
YjAo1DBb0YuPE_RWmhNyrA,27,5
rfvdrAv1yq5_5mFl-aOAdg,9,5
_uMRu3765QYo0Qg1z1LKqw,14,11
WJVDUT13ZpB698C8VN6tww,1,0
aW5K1F2FRoQaCvGLOezjcQ,0,1
zv2-8DTIqciqDmgURXujJw,6,0
qvDmv8LN5mwkoKf5VbIVnw,0,2
i_r5yf-WrVJbMZWyOTv6UQ,3,9
-JkxHGA3nBASzwYdBDAiow,7,4
Cl-xl1vTUwHeaGgBxzdTRA,13,3
SzzrUeJGnl_LQAJXMK8wQw,6,21
rIcQJRS-rvVJclYuHvaGTA,7,1
8pSKJ_qRUotjFl_bjH_GQA,1,6
ht9Z_l_Eq4vx-SFsltVlaQ,1,2
PgaHjsWV3whvHF1CHU1rZg,0,1
-ZBfr1BHvArFp1d6XH8jOQ,7,9
uzPW_24SThB9mYA8GH8HFQ,13,5
3xnp-QeBCYR7_aA_xPIi1w,4,0
uBdYMY6a6A7FyxzTSwOiDg,76,39
EX_NM_g9zjVa-6hH6HrElw,3,1
XuZqb9sVliEQuz-RuESOlQ,1,3
PuytdMfre748Xfby1Hx9Wg,1,7
R8Mw0iFenJ3nwXuZb7Ql4A,1,2
A6g47AaRMq4-sXaZ0t4PBQ,2,0
6chdKemG-WogbJATtJVjbQ,0,1
bR5Pwh9sgTqThaHwpFXdaQ,0,1
MHjhR_znpBr9S437VOmXKQ,0,1
4oWEqa3paBylDXRfTPB-bA,8,2
EPMd-7gPzzItN596jCI2sg,10,3
NBGRHP_0toZzTVXS-oqs_Q,0,3
xPOgHtZyVg1MT1skZi7Utg,4,1
YDZRlB762hEebm2OyZISiQ,1,0
6ALBeke4yZcCorqLMvpFoA,3,1
kRgAf6j2y1eR0wOFdzFAuw,59,32
lDrB6Ko29UFvwPvlqhkWFQ,2,0
A-Zchy9QLwuRo3se63b6JQ,5,2
d84SeduMbotS3WIJwn4oUQ,10,0
QcRWhJ6xO5OgORFsJlYg2w,0,1
0X8MLdXMghaBkGFTMolZcw,16,3
14RUk3yXzkS3ziqfwSuiPA,3,1
_QjeZOaIFXNU1AeeCdO_qw,0,1
DNf4GfG3wxWmDXmaj2OYiA,4,1
YzTafk0tQ-nAu1oICuuNFw,3,1
-EohS3nXZGl6odE9Lx5BSw,3,1
gqGrMnDYEToXOYajBuEvKQ,5,1
lENkF6Cgd9WzUDBcuZcAPA,1,0
KPvEo0QeT6b3x_UC6WbsvQ,0,1
x7N8ByUTNh2LzAYa2kmOAg,7,2
gYjRq8GabmkUggI1WwjCrw,0,1
-BvX-RoDZVobhnL00XW1dA,2,0
m45sH6c22jlIS-a3ZjckwQ,0,2
T30RkAqYAtljfapSghHA1Q,1,0
q3SXDX-a-T_DMU2h2CJzcg,5,2
gbjIwB_r6y4YhaZMwEK6mw,1,1
dAtT3iwh3Os5lkA7TySvNg,6,4
t0edCFMUYmFSN_eXT4HrnQ,0,1
1PY66FSWslYJarQlXx4b_w,1,2
3ixWqNb_sort966Ouxc5vg,0,1
uxUWoHAouNLP1rnEgh-eyA,2,0
DMyoxEaTGTakZxWgh1D5bw,19,11
Ep7Ti_DUiHvhkD530WAbcw,1,2
3ZcxnR9YkDVRqqkDJMRWBg,5,0
nfDPXxOOVAU6OpI9sl3Flw,1,3
xBH415OpdwoJD24XpP1U7w,3,2
crstB-H5rOfbXhV8pX0e6g,46,25
6KCv5NSfBI159wW4QT0Y0w,0,3
mdoALqA201oRodl-lN_czg,5,4
SEdXR0L_scerP_18ZMyrzQ,13,9
Ny9cKPLAHjwUEoGjSCWzEw,2,1
eppng2FiFAJa1CZBDX6mbQ,1,1
nPBG-UbMHDMdcnW-HncZNA,16,11
wvCDmaEIFTCruexTLn3jXA,4,1
h5pqhSb74UeLNkv534m5Hg,9,4
A6kXV4LPZsPjqWyGU-h_zw,7,0
SUaEbsKFSo33idJzQ9Dfjw,0,4
y_ktxjYF2WJ__IA05ctSBw,4,1
w4MypAX8UIaJq-mhCZBq2A,0,1
3E7TJiztCFxjRFJguohpmg,5,0
JilhqcbhDWsig-tRPs9d2g,0,3
FpPxviQiQYWz1VfvQ8yiew,1,0
9plS24hVE2wSw1RLGNBa9Q,1,1
IrkBeajv3BQFYwJC9i0e1g,9,2
8kKTZ0TzLpuPbk8eNGBEGA,1,0
T4Vg3C9_cShGJL4Hq0Yahw,6,11
WgvJcTe_RdlIfnvxEzn2Mg,1,0
4XhWi3JJZS1_Z6FmG0X7xw,0,2
efAA0hSapCr2TFcL4I8upQ,0,3
1M1A-s6BbnzK3eURw01rZQ,1,0
C16ogi6ASv-sQW3SGScmNQ,0,1
mfMTS_2YBhmq9phSx1bnxg,0,1
8B6HoeMy-xCeOarkMANdZA,1,0
ACRXKq6Ngtktnvf6rdcGwQ,0,4
2e19A9GaSfor4HQc0jxe4Q,5,1
5R7dT5TPfNsOMenkbHiYbQ,11,4
lQ0qpDUpPRwTh0Vecj58Qw,17,1
Y5Kf9tRVcibObhSQ7AAIog,3,1
LAiBt7LobYM_0_EQrSvK4A,0,1
eAZqT24e0Pk8apWzy3RsAQ,7,7
7QWL-mbnzWNhzbaAQF3AIQ,33,11
f5qSvjvXvnaUkIkPGDrWyg,3,2
oh-aOlWk7zIPFmxmFMoRdg,1,1
43BhNqFWiJmBs8KkPgJ_KQ,1,0
1nF8Me63cpxIkFK8Ysx-DA,3,4
vLJvRGuZ8BMSL9o5xOTlvg,3,3
Q6F59ID2Js8Sop2vRcVz-w,45,6
Sc2Wm4-KoDOdbGqgiHpMew,8,0
6tOrCPiu-ZtC2JdAy9kBhw,13,6
ihwYbxAuOntsaKScPxbXOg,0,1
IL3qkg22Zb0s8B9aJYle9w,3,1
_KD8Fua-jFlEXHCwVTY-cQ,0,8
rYihcTES0OvWnfEluM1Hqg,8,0
MZwBo-3MTbxTln2YmyqOHQ,2,0
TjrXGnYILIHUjp1IYbmOnA,2,0
jgtWfJCJZty_Nctqpdtp3g,7,2
U8tIgXZ0T--8ZNEVoDap0g,1,0
ql2_5j1uHFoiP08wud6VNw,8,0
9IzoTKK8eVdbP20ZPNZOtA,1,4
jB_0TEnoxNXfkbIhd2ppkg,1,1
JHTzeOsZse-g3xkUM20nxQ,0,2
bSY97kgQpJ5BrpgW40V1qg,9,10
3c8GQB0RiXK5ceRSpo5dow,10,1
bUO7a2oTcynlEwaulDI8_A,0,3
SW6ZQk22G1_CV81_gfnvNQ,26,16
iO-BvLp2fu7AgSXG1PqcPg,2,0
moMLPfZhhhmJpJYZHeManw,1,1
FjkUqb8hvuEyUGam-3KWeA,5,1
9_P2oM43QIRze2VJpw_dHw,5,1
MVHaUexefp1XbqDw0_YYqQ,4,3
C37hwsGUHn_3-il0ypeY-Q,0,3
Ak6yxRgKiiaKm2qIrsIxJg,0,1
sA-YqTMe2bJmg1MgbfowuA,6,0
9YAdVMSYX9rlKBpYX1ZYGQ,0,1
udFcIcbWbxrO8uLF95WnQg,2,3
izBc3zc8wiC_RXigDNEWcg,2,1
zsMMlOYtXm8SNy0bl1leBA,9,2
FHvxhWnH5MI-yrFEiznxHg,1,1
64dfRmMmUsOdLnkBOtzp4w,2,0
4AxW2xYpZker9biX6Bg38Q,3,0
tZkUF9LI9oxtNsZtsbpfVg,5,0
PRcxAC_CpU3QPBn578m4bQ,0,2
gQJCfZ1TYANwckKxI_EbtA,1,1
zYmbEXJb-VZ41GOTGSxjIg,4,1
eDlgbI0Qg_mmI-Osvci0gw,3,11
rr0Vw5mvBhyz6ZWmXgcp5A,0,1
aZcFiLY2H2O7Pfzw81d9qg,1,0
g-vuRyYyVDUryFZlhhrZQA,0,2
jIEZmUZUjmTC0kn09LtJEg,0,2
b207RNqIAhTd4JsRsnXB1Q,2,0
HI6af2H4gZyXszxfYsuloQ,1,4
-GUi0xyzwT9KJPS0v96dRA,0,1
lYCeqldIiOggsbByH3RRhw,1,0
BA2tYMpTHR3i7X-6qtcWaw,2,1
qKUbPdzNQpdSP2mhk3tREg,7,4
yQ8EmOM2S3fFnMvtOLo7zA,5,2
OrqoZmo6ry1elu-ZJyn-Lg,4,0
Dd1w7xR7Xs3bthwusgy33Q,11,3
bfp51Aaft7T3M9gQnVsI_g,0,1
u6biYZCSOwyQ-WmXqQbbQA,7,3
rTVy0MLvvpN36-tSiT3eSw,1,0
_wCUBd26Vg7NupNLCP_wRg,0,1
6_JqE5olfHoz1T_m96G85g,0,2
xaAt3ZLSjZ8LXpht_eDg4Q,0,1
j-_NkZGDBmnoDyv1NcZPkA,14,5
OEMTOWaemuov7TFD1sW3lw,0,1
N8uKQ5Vdb1LAh-qXT_25Rg,16,47
vYn0gishV27DpfM_loZITQ,2,1
2p_xWNAGm_5sVvr_Vs6mlw,1,3
Rxz2YpeLr9Ek54Lt5z6h0A,3,0
bCGKnZd4vAD_hak9TQQHyQ,9,0
9wNvIYUtUkB0B1LDyxapHg,6,4
TWD_XvPOqJSZlBCAU917NA,3,0
kmOeRAvOL1oR6Z-4Ggdx6w,16,9
O6hNyc1QaK-fcrVdUbt68Q,0,2
5YKsKS3nzdkwu37ORT9oiQ,6,2
TjziWy83MOEkWDiO07RwRA,8,0
HkP6S3reKfvpMe9GOUZi9Q,6,0
drIFrAyZnyismS1ArZlmAg,5,1
l9FErvgeBk1arsR9ZG3PwQ,0,3
J7rkQISD48jXgdM6UxNAbw,3,2
Przkeh1xJn-xwJWK95ceUw,2,2
CtZ3HujCLTChyoad_L-nHA,10,10
s2gjJKptpkmwSXYRtfptZQ,0,2
BxF7p8LSgchlUTYhNAXQyA,0,1
pEKjzT2jcUhAplOg0Ahyyg,1,0
j7HO1YeMQGYo3KibMXZ5vg,2,1
y0phdNciJfDRahaIpoqKkg,1,0
fP-26GHwqVt07cgAAaC2IQ,3,2
-AUh0iDyhLV6OfXloHPl0Q,1,1
oi3FWENKZ5y_bDCpEb8yOw,34,30
x7V4wx8O_5EWP1SacNtWSQ,2,0
Tx6ci_lTucfb-VS3xEABuQ,4,0
0-aoCkMjQqoOCr04QYZ1dA,22,17
X2Oyu9kYV-pklp_lpc5CYQ,3,2
AASa5G_OHCxGQ0tbjT_2tw,10,2
j9cVHTAIkliYQp4XoVcsnQ,2,0
OGMWhyH2j6BqApJ_xLRd8g,4,1
UpSHAMogY9ubMGbuNAV5nw,17,5
ct90rEU1YlKgzW7BrfAZTw,0,1
qFo9G2zdvLbgH8whxty36g,5,4
Wez4bYZLN1WCs6WLvaG6ZA,1,0
UB0WTdkSqgBipEqDzaxZ5Q,4,0
FgNgBLayRFm6H6Qr66ecbQ,7,0
US3auRxD_hqxqBduq9LpXw,0,1
gsNzoJQb8VLLkkZJ9UEf8A,0,2
t6FCO31z5uYrCM26jCaIaA,34,18
cbjF6szaq2orE0BplGAKEA,0,1
YmDBXcZI0BvoFmnyQP9pUg,7,2
7wD1o1dIxUPmquqpNHFFWw,0,1
qjTPOOiUMZEhOBshHAXpQg,8,2
ID89DX9hQ-WbVMxLWqy4Cw,9,1
OpHAlSbQLZEztoaRMJnuAA,0,1
1Mf0UInsuxMNfJjzy0rTBQ,10,0
MLVBJjbgk3sLZYyxqBD4XA,4,3
WRrceQnznqiBVOanZEosqA,1,0
5E_1xb3o97ZWQJiZJMVRmQ,1,0
0nCwewaRirX8wHuSZiaCfg,8,10
g7fXSjIsE31hLIW5z60zfg,1,0
5XqlvHsByE4GFgTZtZDXgQ,2,0
-_yEVC3_3M6YOsamYfNFEw,12,2
UNf4aybYOTs4EnPQgZJOVw,7,0
C2mqIEnUWeo1UOcW00nWtA,1,1
rBDGlL3eC4v-2HBZ4cWRVQ,10,2
3rHMaoarZ13Qrafr2DeFcA,1,0
ZfARN3QejrWsDJu3OtRdkg,0,1
_ugTRSY8easGemi8smdaHA,1,0
j1emOWHxrVqmB-5olkdNTA,22,4
oWDLyENvjBa5LZdRGGOrow,1,2
srHBs-NlG0upDlambkURbA,3,0
Wk2vbs-Va9Alf8cZqqAVQA,6,0
rECtpzeqtOdR5gIWiXoGfQ,1,1
ydcNlRMKs93AQpOhVkSrGQ,4,4
IPyrraIafBs8afeVMGmfCQ,1,1
0eJG77JOkyMIBhc4Xbuqfw,2,3
RQu_Bv7EFf5NKMnh_3E7Ag,3,11
YD0hmHv_DaREDENhTb2Pnw,17,2
TQ8yOkESj_DwSmaeu3utuQ,1,1
WD2lLI59TpoTQRg4QFNSbg,1,1
MZQGPCZQCRB0bDcRoDF5Ig,4,0
Eydky7VulZijOJ37yl8IGQ,0,1
sNAU_ItzmB-TIgmWwqRlEw,8,0
c-Jxth7pZfPqsWwBQ7sn1Q,4,0
nQeS_ItxAxmkAhAu3R9t-A,7,5
3nR6JE3hD-D-Fhzr10_k7g,9,1
4egAyQgylMPJgngmNGCloA,4,0
idWdWF7We8XaOWDrSHiDoQ,6,7
aIZQF2UCLv6ru-zsPK4H2Q,4,1
qTYcqVFApm5bKlXZtmApVg,1,0
N70p1-Jb_gwyJEeyEugcMQ,1,0
xN-HyvdrZiWOWK4_sj6Evw,0,1
E2iZCFnfu9Np8lABZKqMLA,0,1
afc3QwjxDI79Rglr5jYqMA,6,0
burnDlH36FSphvf4vQf10w,11,11
9cw870n3gsGikVoOT5YOYg,37,29
qpBfYbkPmXIFWVQ7pLkQ_w,3,5
EIeU3coTP9V2qcmHhr60Yw,6,0
Hpi9raHlFm6prTSzFHTurg,3,1
ysaGG0hm7-ug-IuRd-8_ew,6,1
U5XCBcTtiNyasdT3A2_V3A,6,2
ofpuVYCw6VCkybFVIdwYEQ,8,2
IWLGSonhC4EVevGQFsD6Pw,1,1
5VRLOVAZYWTyGviBoXLcmw,1,0
bqiBdnyfYxTc4r8hY28q1g,1,0
QvEoE_oGwHPXvw5IylllNg,1,0
Qy_tDaVTWlS14fEglzo1Tg,3,2
E8Z0EdUWQyZ9p6STrtNNxA,2,0
mZbcG-ZPgKYe6uMB5btOpg,0,1
P8Tnt4o-CruzckdhTRYD6w,3,1
BQnC1OSC1RKVjMfwGltVww,2,2
jaqQNaCH-xtdr6uH0MFnWw,14,2
b8ublvizuqIw3Ib8pK4fDw,0,3
Bz75D7cx4bhHGuwc20IN1A,8,0
AaKiOmXVX07mFYX-1ZWNqw,13,4
2I_qSTehoUFsDNjaqCVxlA,2,6
wzxlGicUeou0J3Y9uZOgOw,1,1
tNJgmbODR-N0qdPGy4Vsrw,1,1
XXGzCIcxzAZ6H98mxZbdqA,0,2
wj2DUF07FDk9-nTKcoPaPQ,3,1
S4j7Fw2xK_Z4HnCLlQFVVA,5,0
qxDe7yciDZxImUZCKLkYIw,2,1
I9zLXzEGSkjK6P-pfGPdrg,0,1
QbuWKli8fme4O84t99UfSg,0,1
l_B0JtF2UraFqhDpp5go0Q,2,1
IJSu7R5hDqX03Fvh8XoUiw,8,2
9HG09ZNqzrEUz-ipSTRkKA,28,15
4g3IsMpBLReHDA5JatpPzw,25,15
BQJokxJ4y4s57i7Mn65pvA,7,11
KoYooLJpjWKQoHJkF3fsGA,1,2
bMIVYOyr0pOYHUDNsmSDwg,7,11
w6JuMJTyLB7vwDqBvtMiTQ,0,5
a4b09m2PdOYhAA_m26Bb3w,33,11
ooQZTGrJhI5H5dW7kGsipw,1,8
h301hAHfIGqVYIlBzs5EgA,4,10
WIs9WUTcjNMbMY4QlcZhRQ,1,1
2-_HV0XUYK64OylB5J4i6A,3,3
I8cCdp3q_5oCEykzZgPkQw,1,1
cniVq1lxQood4a5XnTsvhw,1,0
LymQXYNAomFUGOA-4llkhQ,0,1
B5fTTiZtbiCQ8JDjqR_EXA,0,3
Yecau5RHd7hjMlsZFBccFQ,0,1
4oQSMGp3RweLCvGWuiZuCQ,4,1
D-S-jam-C7c3YKp2dO-bag,6,2
cqfDNuV3m907N7YuLZ_PEA,4,1
iX2c4IzH_L5F6FM5GD3SUQ,3,0
MFuhou9rtGLGfznSzn0Mvg,9,3
vgeE79Nl3oSJl7NApP-g6A,1,1
UyqTejAN7cA91XRAvjg4Rg,1,3
8VFjKdMN1pJR7Ze3joXIHA,1,1
ieL2bzG1mQ_4wbWZ9Y3mVg,2,2
_EBa6I5KkADiCdcBHOC_tg,7,2
ZVJThf69z1Fu-CYm69_xDA,0,1
VYNriOotbFZ7Qj_6jwUB5g,7,3
zesysZuscMHxBl9uIQXIIw,2,0
65IxMPJtsgMlG-fCJy7SAg,0,2
kgnK6XmJ4SrgD9k9JYZg0Q,0,1
y6s62MWs-n_n727hftpO6Q,6,0
Y_UdgWtGdmetumEcS3C8bQ,1,0
71K20-AiZodl9-i3W9w56A,3,2
R-XlTnuAH4E53QUgFPJAkg,0,1
OW8ZTM0Bd6R0BH6u-6Wkag,1,0
lVULxfPrpjnlOzF_jilRAA,0,2
LsgE9TBlyvGFF2n7esSd2w,4,4
CsS9WsonGYyE3vINi5bxSg,12,7
sB8x2oabQtL9wA3dPhGa6w,1,0
3ECiKRkd3KXO48GdDTp_8g,15,9
LNAI2hGXzAFq_9KFwpdshg,4,0
w1s-nOkqgo__sPZAZO9fRQ,1,0
SWhHaWFuijy_KDs0zVCJog,20,12
63ieHAevJ5szVnClT8FzGQ,3,2
dq4c_0btrrdcz_Nq6RV02g,1,3
hvPPw19VdGRsOEkxgyD7tg,2,1
XBsZoWiUJLi26FtAD6wWDw,0,1
9ELnhtgMF8_h8Zky4A7BSA,15,0
-3rvpkYkYD_N1IP4hSvD0A,1,1
3yMmo1sERpks50quoaA8PQ,2,2
yNS9sDkxDGP9DQV7ilS0NQ,11,0
jMEGdDfVSSubmFZhFnUfrg,3,1
z85R3JrM5xkudu2SZxObPQ,5,0
R4pI7oeAhg1aaGbn9Pv0Sg,10,8
9PZJJcC0b-liV2nYMVN7ow,0,1
8V0K7CFVZ8X_AxlO-P3WUA,6,1
_fTBHNW58xuw0MMbgZTz9w,0,2
rq-jNRnX_CL9mNq55DO17w,1,1
TLZNpvZ5xuAfAC2em08e0g,0,4
wmcjLr4aiROtg9EvDrVrlg,2,2
27sBWgo4qMSfD0xf7KQkHg,6,0
ou5hsYWeOSswnR_QihIytA,0,1
vTKCl3v71Dw8yW7-Iblj3Q,10,0
JZwPJyoJnqlfjCsrnSUmNw,2,0
St6h2WGJBSktsgW_x-piIQ,2,1
LyGab6ITDEMDI5E0YcC0Ng,0,3
x4tKwQK09akHC7qONjVKcQ,2,0
mxpiZTFnnm_TOV3D0qcLKw,1,0
tzYcd4njGLGya9igO2aYPg,6,1
prcrTVScKNTfSu0wcle0DA,3,0
3D-FJxp8bsBzm3zJVqs92g,0,1
Z3VRcxsqLX6qtvsMWl83ow,6,0
BNzcfz3jmBo_1wUB5YIsXg,28,16
5Is6jzUtQONa8GtUu2DkpA,4,0
FAK6fSWhve0YFNgUv5lfKw,1,0
E-HDevNTu_UIKIx8MA_RMA,1,3
byD9D-H91WoAaH17zMXCpw,0,1
Go5NmEeWyTJGqFWBPauZ2w,2,0
Nv2ILPkvHatA1Er5rqnZTg,2,0
NdUuGRxEH0waBQbL6R7mmg,1,2
ex3tvSrU1KYq8hL7PTQseg,0,1
huYgyzdbIwj2JF3U4fGT6w,1,0
02Aeak_LHFO8qzfFzzZnMw,2,0
G9-OvE0PBQtDZmnGEB3HEQ,0,2
LhWwwDJ2l79a1tHrpcdK6A,3,3
3_SYsOndct45zith-1D-ZA,3,2
yNF9FqGJIJGqKmQfYALr_Q,5,1
SRIEabvwQpElcWM1WZtmcQ,3,0
HZ27TmUPGkeh9zv7V4O76w,0,2
ogUiKg4hL01zt2o2M5IZ3w,3,2
yCMruDHY3z-s9gea0-amcQ,4,0
kQabQnNavQ7FgfyuXf8Niw,6,1
W8apgXmOxESpoL_EeogC5w,37,15
6FO2DTcN7zqFfl090zf12g,4,1
x8oiVIsjfdHUBME1IqCgYg,1,4
uPa5hrWmHm0n1l4MSyVMGQ,28,13
k3xTJmkojT4ArjuMV0jITQ,16,0
7F0ccIsqZSaqi1r7SB4nfQ,3,3
EY4xsGDe0euyusOfAb3Cwg,1,1
5YxLz0ZVjlosKtEBFqzVvQ,0,1
93ZBgqaD7Vup4K9edAQ9pw,0,2
ysdh_VmQnsmHwZJJQ5Ipog,1,0
bQPMEI9yMakI4GD2jVS9jw,0,4
miwB0RqT6IclCNuqVGbKOw,5,0
yjyIySqUaBFIXTwy9laBYg,6,4
GQCmcU4aD6GEq7Eo7pKqUg,0,1
W-YhRJOSezqESSas-oLArw,1,0
YuiM5VKscO8rS1EX7f19_g,22,24
mRKTDhmeAt3oLYSsW54LLQ,4,1
86Rap6uerp9zK3y5xlhARw,8,3
CgJddyi3Han1Hu78D0sYsA,3,2
gstmQyich5ToZPBNhSthmw,2,2
-v9l-ObDuay9gN5sZXRP5w,1,2
leG7stzwTdc37b8Ma1TEeA,14,9
il0h5UFgcLiqEw8C6OOmtQ,7,4
SQbF_S9Lgsm040SzKeG6Qw,2,1
BjrKNWhtQkedHw8hP_0Bjg,20,15
mAhu38hHUQyOatamyQsOww,13,1
M--CB6Fhp4XKxsR2PlcP9w,2,3
5zjYrtSK1NdVoWNmo96rYA,5,4
iBCMaNm_hv9IlCDa7AWPig,6,0
Kp729o1Pqeoc1oNS31wBJA,1,3
T4QPQ4M8fBL8h4LjDmZ_hg,2,0
TU2iFaJFD0zJWVz3AzHEuA,5,1
LcZuvBi7PQpKvNe07vnJQw,1,0
g9ajRV7MtQNUrxuRlPvuZw,0,1
pbUsYtULpwmhZXlzeTfcww,4,11
QMI6A2H1N3SwKU69SiASJA,0,1
QEwiYOst58ieW2GqTpsEag,4,0
0ajTatYvxoFd7-C22r6L4w,4,1
8jHr3atzErzItizENMkpzQ,0,1
hcMv4STuEeyrTWPz6XWoGA,9,3
aR0dWZeGyDjVpgJfBqYdpQ,8,6
A0DCD3TjmjbSnAZaMbuXEQ,0,2
ifAv4IoaHVkQyrcE-L51Lw,3,1
XMMLRvV4IMxIGyc4H37LxA,23,8
Og5H4u0poGiWaWj3UlQRLw,1,0
tm9sboCbXaanuCv3F7L0Kw,5,9
6ylM5QEoE24BR83RtuKHNg,1,0
IfUkm42SB9D0m_ZbkQ711A,4,0
qGtagj4xXNrF9rIEkiihTw,1,3
IH4sqYP0KgPdLyLyrNdtcg,1,2
HHNcFd05ii-unPHfujmsbQ,2,4
jUY45jUOAmW5MTeU1CX7Hw,6,1
E6BUlDkXuBtX-5CoWWtw6A,2,1
NhNO2lN-p1RvA4MfR1wk1A,0,1
-ZaQKvtRGQA-4FoUE_1s4w,0,1
J_QL_LemPCRM1mtIT7mHjA,0,1
qE9yIXn2GQb2-4a_qOOKzg,13,9
IEJFia0wQX7UezfXsenI5g,1,2
bGgHgOU_3l9-wdCrpX0Sng,1,0
Hky64JGIDwUOv_PaI1BjHA,0,4
6_RfPTsGA42U5orLc9WjPw,10,0
j-Z_HAev26ZftdErMhIBuA,2,0
uW3XlPCCTMFxpKTU3ujPRg,21,4
mHRHN-3V4heJOKY8-co-tA,0,2
pxex7bDovzCSHJKTu_hPJg,0,1
EzC51yOetmrju2DPP72iRA,17,7
pt7p4klGicvPZe04mhhVGQ,3,0
vfPfk_eY1s6NzDMVjA_h6w,0,2
nKpBO-XDKv_n6n-JR2Z1Jg,0,1
ByrCxrmu7uqgRwnA4mi76Q,1,0
LuxAYSafulewOAB6AGZBSw,1,0
jGMoZYcrc9AdUIiMWaQZPw,0,1
S8FDnhP4WKlRhJxSIkcxFg,15,5
WJKPqmc5_UsAfcp5CTtVyA,6,2
PcfFrGL6NgS0gqneNE8R0A,5,0
JVJ9v-gFH68m6hA1NyQmbg,2,1
tWjfgVtTD5n01Cq9dFWGsA,5,3
RhlGhQt3owSO3-TXfaUoBQ,3,0
iiIXOU0L-KUCjuNES2e6Cw,7,2
AMxxi7jyxhcdNF7FIRbUVA,3,6
QBN_TcWQ1mZrzekFM4p0LA,17,8
EjKhQFTQI7AYVfX2Uxcomw,6,1
22jnydtDD6sfjVs77LxJLA,25,3
